series_id,year,label,value,series_name,month,date
LNS14000006,2012,2012 Feb,14.0,seas-unemployment-black,2,2012-02-01
LNS14000006,2012,2012 Mar,14.0,seas-unemployment-black,3,2012-03-01
LNS14000006,2012,2012 Apr,13.3,seas-unemployment-black,4,2012-04-01
LNS14000006,2012,2012 May,13.5,seas-unemployment-black,5,2012-05-01
LNS14000006,2012,2012 Jun,14.5,seas-unemployment-black,6,2012-06-01
LNS14000006,2012,2012 Jul,14.2,seas-unemployment-black,7,2012-07-01
LNS14000006,2012,2012 Aug,13.8,seas-unemployment-black,8,2012-08-01
LNS14000006,2012,2012 Sep,13.6,seas-unemployment-black,9,2012-09-01
LNS14000006,2012,2012 Oct,14.1,seas-unemployment-black,10,2012-10-01
LNS14000006,2012,2012 Nov,13.3,seas-unemployment-black,11,2012-11-01
LNS14000006,2012,2012 Dec,14.0,seas-unemployment-black,12,2012-12-01
LNS14000006,2013,2013 Jan,13.7,seas-unemployment-black,1,2013-01-01
LNS14000006,2013,2013 Feb,13.8,seas-unemployment-black,2,2013-02-01
LNS14000006,2013,2013 Mar,13.0,seas-unemployment-black,3,2013-03-01
LNS14000006,2013,2013 Apr,13.3,seas-unemployment-black,4,2013-04-01
LNS14000006,2013,2013 May,13.4,seas-unemployment-black,5,2013-05-01
LNS14000006,2013,2013 Jun,14.2,seas-unemployment-black,6,2013-06-01
LNS14000006,2013,2013 Jul,12.6,seas-unemployment-black,7,2013-07-01
LNS14000006,2013,2013 Aug,12.8,seas-unemployment-black,8,2013-08-01
LNS14000006,2013,2013 Sep,13.0,seas-unemployment-black,9,2013-09-01
LNS14000006,2013,2013 Oct,12.8,seas-unemployment-black,10,2013-10-01
LNS14000006,2013,2013 Nov,12.3,seas-unemployment-black,11,2013-11-01
LNS14000006,2013,2013 Dec,11.9,seas-unemployment-black,12,2013-12-01
LNS14000006,2014,2014 Jan,12.1,seas-unemployment-black,1,2014-01-01
LNS14000006,2014,2014 Feb,11.8,seas-unemployment-black,2,2014-02-01
LNS14000006,2014,2014 Mar,12.1,seas-unemployment-black,3,2014-03-01
LNS14000006,2014,2014 Apr,11.6,seas-unemployment-black,4,2014-04-01
LNS14000006,2014,2014 May,11.4,seas-unemployment-black,5,2014-05-01
LNS14000006,2014,2014 Jun,11.0,seas-unemployment-black,6,2014-06-01
LNS14000006,2014,2014 Jul,11.6,seas-unemployment-black,7,2014-07-01
LNS14000006,2014,2014 Aug,11.4,seas-unemployment-black,8,2014-08-01
LNS14000006,2014,2014 Sep,11.0,seas-unemployment-black,9,2014-09-01
LNS14000006,2014,2014 Oct,10.6,seas-unemployment-black,10,2014-10-01
LNS14000006,2014,2014 Nov,10.9,seas-unemployment-black,11,2014-11-01
LNS14000006,2014,2014 Dec,10.6,seas-unemployment-black,12,2014-12-01
LNS14000006,2015,2015 Jan,10.3,seas-unemployment-black,1,2015-01-01
LNS14000006,2015,2015 Feb,10.1,seas-unemployment-black,2,2015-02-01
LNS14000006,2015,2015 Mar,9.9,seas-unemployment-black,3,2015-03-01
LNS14000006,2015,2015 Apr,9.7,seas-unemployment-black,4,2015-04-01
LNS14000006,2015,2015 May,10.3,seas-unemployment-black,5,2015-05-01
LNS14000006,2015,2015 Jun,9.7,seas-unemployment-black,6,2015-06-01
LNS14000006,2015,2015 Jul,9.1,seas-unemployment-black,7,2015-07-01
LNS14000006,2015,2015 Aug,9.4,seas-unemployment-black,8,2015-08-01
LNS14000006,2015,2015 Sep,9.3,seas-unemployment-black,9,2015-09-01
LNS14000006,2015,2015 Oct,9.0,seas-unemployment-black,10,2015-10-01
LNS14000006,2015,2015 Nov,9.4,seas-unemployment-black,11,2015-11-01
LNS14000006,2015,2015 Dec,8.5,seas-unemployment-black,12,2015-12-01
LNS14000006,2016,2016 Jan,8.5,seas-unemployment-black,1,2016-01-01
LNS14000006,2016,2016 Feb,8.6,seas-unemployment-black,2,2016-02-01
LNS14000006,2016,2016 Mar,8.9,seas-unemployment-black,3,2016-03-01
LNS14000006,2016,2016 Apr,8.8,seas-unemployment-black,4,2016-04-01
LNS14000006,2016,2016 May,8.2,seas-unemployment-black,5,2016-05-01
LNS14000006,2016,2016 Jun,8.7,seas-unemployment-black,6,2016-06-01
LNS14000006,2016,2016 Jul,8.2,seas-unemployment-black,7,2016-07-01
LNS14000006,2016,2016 Aug,8.0,seas-unemployment-black,8,2016-08-01
LNS14000006,2016,2016 Sep,8.5,seas-unemployment-black,9,2016-09-01
LNS14000006,2016,2016 Oct,8.5,seas-unemployment-black,10,2016-10-01
LNS14000006,2016,2016 Nov,8.2,seas-unemployment-black,11,2016-11-01
LNS14000006,2016,2016 Dec,8.0,seas-unemployment-black,12,2016-12-01
LNS14000006,2017,2017 Jan,7.5,seas-unemployment-black,1,2017-01-01
LNS14000006,2017,2017 Feb,8.0,seas-unemployment-black,2,2017-02-01
LNS14000006,2017,2017 Mar,7.8,seas-unemployment-black,3,2017-03-01
LNS14000006,2017,2017 Apr,7.7,seas-unemployment-black,4,2017-04-01
LNS14000006,2017,2017 May,7.7,seas-unemployment-black,5,2017-05-01
LNS14000006,2017,2017 Jun,6.9,seas-unemployment-black,6,2017-06-01
LNS14000006,2017,2017 Jul,7.3,seas-unemployment-black,7,2017-07-01
LNS14000006,2017,2017 Aug,7.7,seas-unemployment-black,8,2017-08-01
LNS14000006,2017,2017 Sep,7.2,seas-unemployment-black,9,2017-09-01
LNS14000006,2017,2017 Oct,7.6,seas-unemployment-black,10,2017-10-01
LNS14000006,2017,2017 Nov,7.5,seas-unemployment-black,11,2017-11-01
LNS14000006,2017,2017 Dec,6.7,seas-unemployment-black,12,2017-12-01
LNS14000006,2018,2018 Jan,7.5,seas-unemployment-black,1,2018-01-01
LNS14000006,2018,2018 Feb,6.8,seas-unemployment-black,2,2018-02-01
LNS14000006,2018,2018 Mar,6.7,seas-unemployment-black,3,2018-03-01
LNS14000006,2018,2018 Apr,6.4,seas-unemployment-black,4,2018-04-01
LNS14000006,2018,2018 May,5.9,seas-unemployment-black,5,2018-05-01
LNS14000006,2018,2018 Jun,6.4,seas-unemployment-black,6,2018-06-01
LNS14000006,2018,2018 Jul,6.5,seas-unemployment-black,7,2018-07-01
LNS14000006,2018,2018 Aug,6.3,seas-unemployment-black,8,2018-08-01
LNS14000006,2018,2018 Sep,6.1,seas-unemployment-black,9,2018-09-01
LNS14000006,2018,2018 Oct,6.5,seas-unemployment-black,10,2018-10-01
LNS14000006,2018,2018 Nov,6.1,seas-unemployment-black,11,2018-11-01
LNS14000006,2018,2018 Dec,6.6,seas-unemployment-black,12,2018-12-01
LNS14000006,2019,2019 Jan,7.0,seas-unemployment-black,1,2019-01-01
LNS14000006,2019,2019 Feb,7.2,seas-unemployment-black,2,2019-02-01
LNS14000006,2019,2019 Mar,6.7,seas-unemployment-black,3,2019-03-01
LNS14000006,2019,2019 Apr,6.7,seas-unemployment-black,4,2019-04-01
LNS14000006,2019,2019 May,6.1,seas-unemployment-black,5,2019-05-01
LNS14000006,2019,2019 Jun,5.8,seas-unemployment-black,6,2019-06-01
LNS14000006,2019,2019 Jul,5.7,seas-unemployment-black,7,2019-07-01
LNS14000006,2019,2019 Aug,5.3,seas-unemployment-black,8,2019-08-01
LNS14000006,2019,2019 Sep,5.3,seas-unemployment-black,9,2019-09-01
LNS14000006,2019,2019 Oct,5.5,seas-unemployment-black,10,2019-10-01
LNS14000006,2019,2019 Nov,5.5,seas-unemployment-black,11,2019-11-01
LNS14000006,2019,2019 Dec,6.0,seas-unemployment-black,12,2019-12-01
LNS14000006,2020,2020 Jan,6.4,seas-unemployment-black,1,2020-01-01
LNS14000006,2020,2020 Feb,6.1,seas-unemployment-black,2,2020-02-01
LNS14000006,2020,2020 Mar,7.0,seas-unemployment-black,3,2020-03-01
LNS14000006,2020,2020 Apr,16.9,seas-unemployment-black,4,2020-04-01
LNS14000006,2020,2020 May,16.8,seas-unemployment-black,5,2020-05-01
LNS14000006,2020,2020 Jun,15.3,seas-unemployment-black,6,2020-06-01
LNS14000006,2020,2020 Jul,14.3,seas-unemployment-black,7,2020-07-01
LNS14000006,2020,2020 Aug,12.8,seas-unemployment-black,8,2020-08-01
LNS14000006,2020,2020 Sep,12.0,seas-unemployment-black,9,2020-09-01
LNS14000006,2020,2020 Oct,10.9,seas-unemployment-black,10,2020-10-01
LNS14000006,2020,2020 Nov,10.3,seas-unemployment-black,11,2020-11-01
LNS14000006,2020,2020 Dec,10.0,seas-unemployment-black,12,2020-12-01
LNS14000006,2021,2021 Jan,9.4,seas-unemployment-black,1,2021-01-01
LNS14000006,2021,2021 Feb,9.9,seas-unemployment-black,2,2021-02-01
LNS14000006,2021,2021 Mar,9.7,seas-unemployment-black,3,2021-03-01
LNS14000006,2021,2021 Apr,10.2,seas-unemployment-black,4,2021-04-01
LNS14000006,2021,2021 May,9.0,seas-unemployment-black,5,2021-05-01
LNS14000006,2021,2021 Jun,9.1,seas-unemployment-black,6,2021-06-01
LNS14000006,2021,2021 Jul,8.1,seas-unemployment-black,7,2021-07-01
LNS14000006,2021,2021 Aug,8.6,seas-unemployment-black,8,2021-08-01
LNS14000006,2021,2021 Sep,7.7,seas-unemployment-black,9,2021-09-01
LNS14000006,2021,2021 Oct,7.6,seas-unemployment-black,10,2021-10-01
LNS14000006,2021,2021 Nov,6.4,seas-unemployment-black,11,2021-11-01
LNS14000006,2021,2021 Dec,7.0,seas-unemployment-black,12,2021-12-01
LNS14000006,2022,2022 Jan,7.0,seas-unemployment-black,1,2022-01-01
LNS14000006,2022,2022 Feb,6.7,seas-unemployment-black,2,2022-02-01
LNS14000006,2022,2022 Mar,6.3,seas-unemployment-black,3,2022-03-01
LNS14000006,2022,2022 Apr,6.1,seas-unemployment-black,4,2022-04-01
LNS14000006,2022,2022 May,6.2,seas-unemployment-black,5,2022-05-01
LNS14000006,2022,2022 Jun,5.8,seas-unemployment-black,6,2022-06-01
LNS14000006,2022,2022 Jul,5.9,seas-unemployment-black,7,2022-07-01
LNS14000006,2022,2022 Aug,6.4,seas-unemployment-black,8,2022-08-01
LNS14000006,2022,2022 Sep,5.8,seas-unemployment-black,9,2022-09-01
LNS14000006,2022,2022 Oct,5.8,seas-unemployment-black,10,2022-10-01
LNS14000006,2022,2022 Nov,5.6,seas-unemployment-black,11,2022-11-01
LNS14000006,2022,2022 Dec,5.7,seas-unemployment-black,12,2022-12-01
LNS14000006,2023,2023 Jan,5.4,seas-unemployment-black,1,2023-01-01
LNS14000006,2023,2023 Feb,5.8,seas-unemployment-black,2,2023-02-01
LNS14000006,2023,2023 Mar,5.0,seas-unemployment-black,3,2023-03-01
LNS14000006,2023,2023 Apr,4.8,seas-unemployment-black,4,2023-04-01
LNS14000006,2023,2023 May,5.7,seas-unemployment-black,5,2023-05-01
LNS14000006,2023,2023 Jun,6.0,seas-unemployment-black,6,2023-06-01
LNS14000006,2023,2023 Jul,5.7,seas-unemployment-black,7,2023-07-01
LNS14000006,2023,2023 Aug,5.3,seas-unemployment-black,8,2023-08-01
LNS14000006,2023,2023 Sep,5.7,seas-unemployment-black,9,2023-09-01
LNS14000006,2023,2023 Oct,5.9,seas-unemployment-black,10,2023-10-01
LNS14000006,2023,2023 Nov,5.8,seas-unemployment-black,11,2023-11-01
LNS14000006,2023,2023 Dec,5.2,seas-unemployment-black,12,2023-12-01
LNS14000006,2024,2024 Jan,5.3,seas-unemployment-black,1,2024-01-01
LNS14000006,2024,2024 Feb,5.6,seas-unemployment-black,2,2024-02-01
LNS14000006,2024,2024 Mar,6.4,seas-unemployment-black,3,2024-03-01
LNS14000006,2024,2024 Apr,5.6,seas-unemployment-black,4,2024-04-01
LNS14000006,2024,2024 May,6.1,seas-unemployment-black,5,2024-05-01
LNS14000006,2024,2024 Jun,6.3,seas-unemployment-black,6,2024-06-01
LNS14000006,2024,2024 Jul,6.3,seas-unemployment-black,7,2024-07-01
LNS14000006,2024,2024 Aug,6.1,seas-unemployment-black,8,2024-08-01
LNS14000006,2024,2024 Sep,5.7,seas-unemployment-black,9,2024-09-01
LNS14000006,2024,2024 Oct,5.7,seas-unemployment-black,10,2024-10-01
LNS14000006,2024,2024 Nov,6.4,seas-unemployment-black,11,2024-11-01
LNS14000006,2024,2024 Dec,6.1,seas-unemployment-black,12,2024-12-01
LNS14000006,2025,2025 Jan,6.2,seas-unemployment-black,1,2025-01-01
LNS14000006,2025,2025 Feb,6.0,seas-unemployment-black,2,2025-02-01
LNS14000006,2025,2025 Mar,6.2,seas-unemployment-black,3,2025-03-01
LNS14000006,2025,2025 Apr,6.3,seas-unemployment-black,4,2025-04-01
LNS14000006,2025,2025 May,6.0,seas-unemployment-black,5,2025-05-01
LNS14000009,1973,1973 Mar,7.3,seas-unemployment-hispanic,3,1973-03-01
LNS14000009,1973,1973 Apr,7.9,seas-unemployment-hispanic,4,1973-04-01
LNS14000009,1973,1973 May,8.1,seas-unemployment-hispanic,5,1973-05-01
LNS14000009,1973,1973 Jun,7.9,seas-unemployment-hispanic,6,1973-06-01
LNS14000009,1973,1973 Jul,7.2,seas-unemployment-hispanic,7,1973-07-01
LNS14000009,1973,1973 Aug,7.4,seas-unemployment-hispanic,8,1973-08-01
LNS14000009,1973,1973 Sep,7.7,seas-unemployment-hispanic,9,1973-09-01
LNS14000009,1973,1973 Oct,8.0,seas-unemployment-hispanic,10,1973-10-01
LNS14000009,1973,1973 Nov,8.1,seas-unemployment-hispanic,11,1973-11-01
LNS14000009,1973,1973 Dec,7.6,seas-unemployment-hispanic,12,1973-12-01
LNS14000009,1974,1974 Jan,7.6,seas-unemployment-hispanic,1,1974-01-01
LNS14000009,1974,1974 Feb,7.8,seas-unemployment-hispanic,2,1974-02-01
LNS14000009,1974,1974 Mar,7.6,seas-unemployment-hispanic,3,1974-03-01
LNS14000009,1974,1974 Apr,7.0,seas-unemployment-hispanic,4,1974-04-01
LNS14000009,1974,1974 May,7.3,seas-unemployment-hispanic,5,1974-05-01
LNS14000009,1974,1974 Jun,8.6,seas-unemployment-hispanic,6,1974-06-01
LNS14000009,1974,1974 Jul,8.8,seas-unemployment-hispanic,7,1974-07-01
LNS14000009,1974,1974 Aug,8.1,seas-unemployment-hispanic,8,1974-08-01
LNS14000009,1974,1974 Sep,8.1,seas-unemployment-hispanic,9,1974-09-01
LNS14000009,1974,1974 Oct,8.2,seas-unemployment-hispanic,10,1974-10-01
LNS14000009,1974,1974 Nov,8.6,seas-unemployment-hispanic,11,1974-11-01
LNS14000009,1974,1974 Dec,9.1,seas-unemployment-hispanic,12,1974-12-01
LNS14000009,1975,1975 Jan,10.7,seas-unemployment-hispanic,1,1975-01-01
LNS14000009,1975,1975 Feb,11.2,seas-unemployment-hispanic,2,1975-02-01
LNS14000009,1975,1975 Mar,12.1,seas-unemployment-hispanic,3,1975-03-01
LNS14000009,1975,1975 Apr,12.4,seas-unemployment-hispanic,4,1975-04-01
LNS14000009,1975,1975 May,14.3,seas-unemployment-hispanic,5,1975-05-01
LNS14000009,1975,1975 Jun,11.7,seas-unemployment-hispanic,6,1975-06-01
LNS14000009,1975,1975 Jul,11.6,seas-unemployment-hispanic,7,1975-07-01
LNS14000009,1975,1975 Aug,12.1,seas-unemployment-hispanic,8,1975-08-01
LNS14000009,1975,1975 Sep,12.7,seas-unemployment-hispanic,9,1975-09-01
LNS14000009,1975,1975 Oct,13.0,seas-unemployment-hispanic,10,1975-10-01
LNS14000009,1975,1975 Nov,12.4,seas-unemployment-hispanic,11,1975-11-01
LNS14000009,1975,1975 Dec,12.1,seas-unemployment-hispanic,12,1975-12-01
LNS14000009,1976,1976 Jan,11.4,seas-unemployment-hispanic,1,1976-01-01
LNS14000009,1976,1976 Feb,10.7,seas-unemployment-hispanic,2,1976-02-01
LNS14000009,1976,1976 Mar,11.0,seas-unemployment-hispanic,3,1976-03-01
LNS14000009,1976,1976 Apr,11.7,seas-unemployment-hispanic,4,1976-04-01
LNS14000009,1976,1976 May,10.5,seas-unemployment-hispanic,5,1976-05-01
LNS14000009,1976,1976 Jun,11.1,seas-unemployment-hispanic,6,1976-06-01
LNS14000009,1976,1976 Jul,11.7,seas-unemployment-hispanic,7,1976-07-01
LNS14000009,1976,1976 Aug,12.4,seas-unemployment-hispanic,8,1976-08-01
LNS14000009,1976,1976 Sep,11.8,seas-unemployment-hispanic,9,1976-09-01
LNS14000009,1976,1976 Oct,11.6,seas-unemployment-hispanic,10,1976-10-01
LNS14000009,1976,1976 Nov,11.7,seas-unemployment-hispanic,11,1976-11-01
LNS14000009,1976,1976 Dec,11.7,seas-unemployment-hispanic,12,1976-12-01
LNS14000009,1977,1977 Jan,11.2,seas-unemployment-hispanic,1,1977-01-01
LNS14000009,1977,1977 Feb,11.4,seas-unemployment-hispanic,2,1977-02-01
LNS14000009,1977,1977 Mar,11.2,seas-unemployment-hispanic,3,1977-03-01
LNS14000009,1977,1977 Apr,9.6,seas-unemployment-hispanic,4,1977-04-01
LNS14000009,1977,1977 May,9.9,seas-unemployment-hispanic,5,1977-05-01
LNS14000009,1977,1977 Jun,10.1,seas-unemployment-hispanic,6,1977-06-01
LNS14000009,1977,1977 Jul,9.5,seas-unemployment-hispanic,7,1977-07-01
LNS14000009,1977,1977 Aug,9.4,seas-unemployment-hispanic,8,1977-08-01
LNS14000009,1977,1977 Sep,9.7,seas-unemployment-hispanic,9,1977-09-01
LNS14000009,1977,1977 Oct,9.4,seas-unemployment-hispanic,10,1977-10-01
LNS14000009,1977,1977 Nov,9.3,seas-unemployment-hispanic,11,1977-11-01
LNS14000009,1977,1977 Dec,8.8,seas-unemployment-hispanic,12,1977-12-01
LNS14000009,1978,1978 Jan,9.3,seas-unemployment-hispanic,1,1978-01-01
LNS14000009,1978,1978 Feb,9.9,seas-unemployment-hispanic,2,1978-02-01
LNS14000009,1978,1978 Mar,9.5,seas-unemployment-hispanic,3,1978-03-01
LNS14000009,1978,1978 Apr,8.5,seas-unemployment-hispanic,4,1978-04-01
LNS14000009,1978,1978 May,9.6,seas-unemployment-hispanic,5,1978-05-01
LNS14000009,1978,1978 Jun,9.1,seas-unemployment-hispanic,6,1978-06-01
LNS14000009,1978,1978 Jul,9.5,seas-unemployment-hispanic,7,1978-07-01
LNS14000009,1978,1978 Aug,9.1,seas-unemployment-hispanic,8,1978-08-01
LNS14000009,1978,1978 Sep,8.9,seas-unemployment-hispanic,9,1978-09-01
LNS14000009,1978,1978 Oct,8.5,seas-unemployment-hispanic,10,1978-10-01
LNS14000009,1978,1978 Nov,8.4,seas-unemployment-hispanic,11,1978-11-01
LNS14000009,1978,1978 Dec,8.7,seas-unemployment-hispanic,12,1978-12-01
LNS14000009,1979,1979 Jan,8.2,seas-unemployment-hispanic,1,1979-01-01
LNS14000009,1979,1979 Feb,7.7,seas-unemployment-hispanic,2,1979-02-01
LNS14000009,1979,1979 Mar,7.9,seas-unemployment-hispanic,3,1979-03-01
LNS14000009,1979,1979 Apr,8.2,seas-unemployment-hispanic,4,1979-04-01
LNS14000009,1979,1979 May,7.9,seas-unemployment-hispanic,5,1979-05-01
LNS14000009,1979,1979 Jun,8.4,seas-unemployment-hispanic,6,1979-06-01
LNS14000009,1979,1979 Jul,8.1,seas-unemployment-hispanic,7,1979-07-01
LNS14000009,1979,1979 Aug,8.7,seas-unemployment-hispanic,8,1979-08-01
LNS14000009,1979,1979 Sep,7.6,seas-unemployment-hispanic,9,1979-09-01
LNS14000009,1979,1979 Oct,8.7,seas-unemployment-hispanic,10,1979-10-01
LNS14000009,1979,1979 Nov,9.2,seas-unemployment-hispanic,11,1979-11-01
LNS14000009,1979,1979 Dec,9.1,seas-unemployment-hispanic,12,1979-12-01
LNS14000009,1980,1980 Jan,8.7,seas-unemployment-hispanic,1,1980-01-01
LNS14000009,1980,1980 Feb,8.9,seas-unemployment-hispanic,2,1980-02-01
LNS14000009,1980,1980 Mar,9.2,seas-unemployment-hispanic,3,1980-03-01
LNS14000009,1980,1980 Apr,10.4,seas-unemployment-hispanic,4,1980-04-01
LNS14000009,1980,1980 May,10.1,seas-unemployment-hispanic,5,1980-05-01
LNS14000009,1980,1980 Jun,10.1,seas-unemployment-hispanic,6,1980-06-01
LNS14000009,1980,1980 Jul,10.8,seas-unemployment-hispanic,7,1980-07-01
LNS14000009,1980,1980 Aug,10.8,seas-unemployment-hispanic,8,1980-08-01
LNS14000009,1980,1980 Sep,11.4,seas-unemployment-hispanic,9,1980-09-01
LNS14000009,1980,1980 Oct,10.6,seas-unemployment-hispanic,10,1980-10-01
LNS14000009,1980,1980 Nov,9.9,seas-unemployment-hispanic,11,1980-11-01
LNS14000009,1980,1980 Dec,10.3,seas-unemployment-hispanic,12,1980-12-01
LNS14000009,1981,1981 Jan,10.6,seas-unemployment-hispanic,1,1981-01-01
LNS14000009,1981,1981 Feb,11.3,seas-unemployment-hispanic,2,1981-02-01
LNS14000009,1981,1981 Mar,10.2,seas-unemployment-hispanic,3,1981-03-01
LNS14000009,1981,1981 Apr,9.5,seas-unemployment-hispanic,4,1981-04-01
LNS14000009,1981,1981 May,10.0,seas-unemployment-hispanic,5,1981-05-01
LNS14000009,1981,1981 Jun,10.3,seas-unemployment-hispanic,6,1981-06-01
LNS14000009,1981,1981 Jul,10.0,seas-unemployment-hispanic,7,1981-07-01
LNS14000009,1981,1981 Aug,10.0,seas-unemployment-hispanic,8,1981-08-01
LNS14000009,1981,1981 Sep,9.6,seas-unemployment-hispanic,9,1981-09-01
LNS14000009,1981,1981 Oct,10.7,seas-unemployment-hispanic,10,1981-10-01
LNS14000009,1981,1981 Nov,11.2,seas-unemployment-hispanic,11,1981-11-01
LNS14000009,1981,1981 Dec,11.7,seas-unemployment-hispanic,12,1981-12-01
LNS14000009,1982,1982 Jan,11.7,seas-unemployment-hispanic,1,1982-01-01
LNS14000009,1982,1982 Feb,12.1,seas-unemployment-hispanic,2,1982-02-01
LNS14000009,1982,1982 Mar,12.2,seas-unemployment-hispanic,3,1982-03-01
LNS14000009,1982,1982 Apr,12.9,seas-unemployment-hispanic,4,1982-04-01
LNS14000009,1982,1982 May,13.9,seas-unemployment-hispanic,5,1982-05-01
LNS14000009,1982,1982 Jun,13.8,seas-unemployment-hispanic,6,1982-06-01
LNS14000009,1982,1982 Jul,14.2,seas-unemployment-hispanic,7,1982-07-01
LNS14000009,1982,1982 Aug,14.8,seas-unemployment-hispanic,8,1982-08-01
LNS14000009,1982,1982 Sep,14.4,seas-unemployment-hispanic,9,1982-09-01
LNS14000009,1982,1982 Oct,15.0,seas-unemployment-hispanic,10,1982-10-01
LNS14000009,1982,1982 Nov,15.2,seas-unemployment-hispanic,11,1982-11-01
LNS14000009,1982,1982 Dec,15.7,seas-unemployment-hispanic,12,1982-12-01
LNS14000009,1983,1983 Jan,15.3,seas-unemployment-hispanic,1,1983-01-01
LNS14000009,1983,1983 Feb,15.5,seas-unemployment-hispanic,2,1983-02-01
LNS14000009,1983,1983 Mar,15.6,seas-unemployment-hispanic,3,1983-03-01
LNS14000009,1983,1983 Apr,14.8,seas-unemployment-hispanic,4,1983-04-01
LNS14000009,1983,1983 May,14.0,seas-unemployment-hispanic,5,1983-05-01
LNS14000009,1983,1983 Jun,14.3,seas-unemployment-hispanic,6,1983-06-01
LNS14000009,1983,1983 Jul,12.4,seas-unemployment-hispanic,7,1983-07-01
LNS14000009,1983,1983 Aug,13.0,seas-unemployment-hispanic,8,1983-08-01
LNS14000009,1983,1983 Sep,12.9,seas-unemployment-hispanic,9,1983-09-01
LNS14000009,1983,1983 Oct,12.1,seas-unemployment-hispanic,10,1983-10-01
LNS14000009,1983,1983 Nov,12.3,seas-unemployment-hispanic,11,1983-11-01
LNS14000009,1983,1983 Dec,11.6,seas-unemployment-hispanic,12,1983-12-01
LNS14000009,1984,1984 Jan,11.4,seas-unemployment-hispanic,1,1984-01-01
LNS14000009,1984,1984 Feb,10.4,seas-unemployment-hispanic,2,1984-02-01
LNS14000009,1984,1984 Mar,11.5,seas-unemployment-hispanic,3,1984-03-01
LNS14000009,1984,1984 Apr,11.6,seas-unemployment-hispanic,4,1984-04-01
LNS14000009,1984,1984 May,10.6,seas-unemployment-hispanic,5,1984-05-01
LNS14000009,1984,1984 Jun,10.3,seas-unemployment-hispanic,6,1984-06-01
LNS14000009,1984,1984 Jul,10.4,seas-unemployment-hispanic,7,1984-07-01
LNS14000009,1984,1984 Aug,10.7,seas-unemployment-hispanic,8,1984-08-01
LNS14000009,1984,1984 Sep,10.5,seas-unemployment-hispanic,9,1984-09-01
LNS14000009,1984,1984 Oct,10.8,seas-unemployment-hispanic,10,1984-10-01
LNS14000009,1984,1984 Nov,10.2,seas-unemployment-hispanic,11,1984-11-01
LNS14000009,1984,1984 Dec,10.4,seas-unemployment-hispanic,12,1984-12-01
LNS14000009,1985,1985 Jan,10.5,seas-unemployment-hispanic,1,1985-01-01
LNS14000009,1985,1985 Feb,9.8,seas-unemployment-hispanic,2,1985-02-01
LNS14000009,1985,1985 Mar,10.5,seas-unemployment-hispanic,3,1985-03-01
LNS14000009,1985,1985 Apr,10.4,seas-unemployment-hispanic,4,1985-04-01
LNS14000009,1985,1985 May,10.6,seas-unemployment-hispanic,5,1985-05-01
LNS14000009,1985,1985 Jun,10.7,seas-unemployment-hispanic,6,1985-06-01
LNS14000009,1985,1985 Jul,11.2,seas-unemployment-hispanic,7,1985-07-01
LNS14000009,1985,1985 Aug,10.4,seas-unemployment-hispanic,8,1985-08-01
LNS14000009,1985,1985 Sep,10.4,seas-unemployment-hispanic,9,1985-09-01
LNS14000009,1985,1985 Oct,11.1,seas-unemployment-hispanic,10,1985-10-01
LNS14000009,1985,1985 Nov,10.6,seas-unemployment-hispanic,11,1985-11-01
LNS14000009,1985,1985 Dec,10.5,seas-unemployment-hispanic,12,1985-12-01
LNS14000009,1986,1986 Jan,10.2,seas-unemployment-hispanic,1,1986-01-01
LNS14000009,1986,1986 Feb,11.9,seas-unemployment-hispanic,2,1986-02-01
LNS14000009,1986,1986 Mar,10.7,seas-unemployment-hispanic,3,1986-03-01
LNS14000009,1986,1986 Apr,10.3,seas-unemployment-hispanic,4,1986-04-01
LNS14000009,1986,1986 May,10.8,seas-unemployment-hispanic,5,1986-05-01
LNS14000009,1986,1986 Jun,10.6,seas-unemployment-hispanic,6,1986-06-01
LNS14000009,1986,1986 Jul,10.7,seas-unemployment-hispanic,7,1986-07-01
LNS14000009,1986,1986 Aug,10.9,seas-unemployment-hispanic,8,1986-08-01
LNS14000009,1986,1986 Sep,11.1,seas-unemployment-hispanic,9,1986-09-01
LNS14000009,1986,1986 Oct,10.4,seas-unemployment-hispanic,10,1986-10-01
LNS14000009,1986,1986 Nov,9.3,seas-unemployment-hispanic,11,1986-11-01
LNS14000009,1986,1986 Dec,10.5,seas-unemployment-hispanic,12,1986-12-01
LNS14000009,1987,1987 Jan,10.6,seas-unemployment-hispanic,1,1987-01-01
LNS14000009,1987,1987 Feb,9.8,seas-unemployment-hispanic,2,1987-02-01
LNS14000009,1987,1987 Mar,9.3,seas-unemployment-hispanic,3,1987-03-01
LNS14000009,1987,1987 Apr,8.9,seas-unemployment-hispanic,4,1987-04-01
LNS14000009,1987,1987 May,8.6,seas-unemployment-hispanic,5,1987-05-01
LNS14000009,1987,1987 Jun,8.5,seas-unemployment-hispanic,6,1987-06-01
LNS14000009,1987,1987 Jul,8.1,seas-unemployment-hispanic,7,1987-07-01
LNS14000009,1987,1987 Aug,7.9,seas-unemployment-hispanic,8,1987-08-01
LNS14000009,1987,1987 Sep,8.3,seas-unemployment-hispanic,9,1987-09-01
LNS14000009,1987,1987 Oct,8.4,seas-unemployment-hispanic,10,1987-10-01
LNS14000009,1987,1987 Nov,8.8,seas-unemployment-hispanic,11,1987-11-01
